共富新村站第三象限停车场,蕰川路608号,121.43423,31.35531
保翔停车场,虎林路1038号,121.45806000000005,31.22222000000005
大润发罗店店停车库,月罗路2380号,121.35817,31.393023
金融科创产业孵化园停车场,沪太路5589号,121.45806000000005,31.22222000000005
宝山U天地美兰湖停车库,美兰湖路1200弄,121.33514,31.390036
宝山U天地停车场,美健路979号,121.1163,31.145033
临港新业坊停车场,逸仙路1328号,121.819336,30.873455
锦隆驾校停车场,杨北路161号,121.47707,31.276882
宝杨宝龙广场停车场,同济路669弄1-10号,121.48219,31.39508
沪太路5008弄通道停车场,沪太路5008弄,121.37888,31.348764
顾村社区卫生中心停车场,水产西路1138号,121.34483,31.120703
宝山U天地美健路停车库,美健路829号,121.34051,31.391779
大华一路停车场,新沪路11弄6号,121.41917,31.268866
永久产业园停车场,真大路560号,121.39303,31.171896
长江源停车场,长江路43号,121.48057,31.34343
永乐汇文创园停车场,沪太路4292号,121.318344,31.249657
共康创意园停车场,共和新路5308弄32号,121.56524,31.146849
上大宝山校区停车场,上大路99号,121.48403,31.321177
龙湖冠寓顾村公园店停车场,菊太路70号,121.38461,31.34367
复地中环天地三期停车库,环镇南路858弄,121.39724,31.29581
创客邦园区停车场,同济路488号,121.48502,31.385748
申菊陆陈路停车场,陆陈路338号,121.356766,31.358507
宝山花园城,宝山区水产路2199弄2069号,121.45806000000005,31.22222000000005
和丰停车场,淞滨路74号,121.1163,31.145033
淞苑酒店停车场,水产路689-761号,121.45806000000005,31.22222000000005
星月国际商务广场停车库,淞宝路155弄,121.501656,31.380348
上海美兰湖酒店经营管理有限公司,宝山区罗芬路888号,121.55937,30.917013
吴淞医院停车场,同泰北路101号,121.496025,31.37411
玲珑广场停车场,牡丹江路189号,121.452934,31.022709
昊元生活广场停车场,菊联路90号,121.36677,31.348486
菲力健身停车场,康文路320号,121.45806000000005,31.22222000000005
汇融冷冻市场地面停车场,宝山区江杨南路2058号,121.56055,31.161415
红石科技大楼停车场,蕰川路512号,121.43349,31.352262
洋北停车场,蕰川路2369号,121.45806000000005,31.22222000000005
尚景天地停车场,殷高西路518号,121.474655,31.320238
绿地科技中心,沪太路2899弄,121.45806000000005,31.22222000000005
年吉邻里中心停车场,年吉路100弄12号,121.45806000000005,31.22222000000005
宝山宾馆停车库,牡丹江路1813号,121.4042,31.388527
兴明建材市场停车场,沪太路4332号,121.39516,31.34137
景瑞生活广场停车库,殷高西路578号,121.47173,31.319675
龙珠集贸市场停车场,大华路1185号,121.416855,31.281744
华山北院停车场（库）,镜泊湖路518号,121.45806000000005,31.22222000000005
上海宝山大华饭店停车场,沪太路1528号,121.42385,31.280104
上海明珠湖公园管理有限公司,三华公路333号,121.25753,31.752157
上海卫健综合经营部,南门路25号,121.39952,31.618383
陈家镇临时公交枢纽站社会停车场,花漂村,121.82805,31.524935
崇明县森林公园停车场,北沿公路2188号,121.401886,31.618328
东滩湿地公园停车场,东旺路东滩湿地公园,121.93897,31.514227
上海农闲乐休闲娱乐有限公司,前卫村,121.41719,31.157846
西沙国家湿地公园停车场,堡湖路,121.234795,31.724237
